category,barcode,product_name,brands,product_quantity,quantity,nutriments,nutriscore_grade,nutriscore_numeric,latest_price
bread,5025125000006,Sourdough White Ciabattin,Jason's,580,580 g,"{""added-sugars"": 0, ""added-sugars_100g"": 0, ""added-sugars_serving"": 0, ""added-sugars_unit"": ""g"", ""added-sugars_value"": 0, ""caffeine"": 0, ""caffeine_100g"": 0, ""caffeine_serving"": 0, ""caffeine_unit"": ""mg"", ""caffeine_value"": 0, ""carbohydrates"": 44.1, ""carbohydrates_100g"": 44.1, ""carbohydrates_serving"": 21.2, ""carbohydrates_unit"": ""g"", ""carbohydrates_value"": 44.1, ""choline"": 0, ""choline_100g"": 0, ""choline_serving"": 0, ""choline_unit"": ""mg"", ""choline_value"": 0, ""copper"": 0, ""copper_100g"": 0, ""copper_serving"": 0, ""copper_unit"": ""mg"", ""copper_value"": 0, ""energy"": 962, ""energy-kcal"": 230, ""energy-kcal_100g"": 230, ""energy-kcal_serving"": 110, ""energy-kcal_unit"": ""kcal"", ""energy-kcal_value"": 230, ""energy-kcal_value_computed"": 229.8, ""energy_100g"": 962, ""energy_serving"": 462, ""energy_unit"": ""kcal"", ""energy_value"": 230, ""fat"": 0.8, ""fat_100g"": 0.8, ""fat_serving"": 0.384, ""fat_unit"": ""g"", ""fat_value"": 0.8, ""fiber"": 2.9, ""fiber_100g"": 2.9, ""fiber_serving"": 1.39, ""fiber_unit"": ""g"", ""fiber_value"": 2.9, ""fruits-vegetables-legumes-estimate-from-ingredients_100g"": 0, ""fruits-vegetables-legumes-estimate-from-ingredients_serving"": 0, ""fruits-vegetables-nuts-estimate-from-ingredients_100g"": 0, ""fruits-vegetables-nuts-estimate-from-ingredients_serving"": 0, ""iron"": 0, ""iron_100g"": 0, ""iron_serving"": 0, ""iron_unit"": ""mg"", ""iron_value"": 0, ""magnesium"": 0, ""magnesium_100g"": 0, ""magnesium_serving"": 0, ""magnesium_unit"": ""mg"", ""magnesium_value"": 0, ""manganese"": 0, ""manganese_100g"": 0, ""manganese_serving"": 0, ""manganese_unit"": ""mg"", ""manganese_value"": 0, ""nova-group"": 3, ""nova-group_100g"": 3, ""nova-group_serving"": 3, ""nutrition-score-fr"": 2, ""nutrition-score-fr_100g"": 2, ""phosphorus"": 0, ""phosphorus_100g"": 0, ""phosphorus_serving"": 0, ""phosphorus_unit"": ""mg"", ""phosphorus_value"": 0, ""proteins"": 10.1, ""proteins_100g"": 10.1, ""proteins_serving"": 4.85, ""proteins_unit"": ""g"", ""proteins_value"": 10.1, ""salt"": 0.905, ""salt_100g"": 0.905, ""salt_serving"": 0.434, ""salt_unit"": ""g"", ""salt_value"": 0.905, ""saturated-fat"": 0.1, ""saturated-fat_100g"": 0.1, ""saturated-fat_serving"": 0.048, ""saturated-fat_unit"": ""g"", ""saturated-fat_value"": 0.1, ""selenium"": 0, ""selenium_100g"": 0, ""selenium_serving"": 0, ""selenium_unit"": ""mcg"", ""selenium_value"": 0, ""sodium"": 0.362, ""sodium_100g"": 0.362, ""sodium_serving"": 0.174, ""sodium_unit"": ""g"", ""sodium_value"": 0.362, ""starch"": 0, ""starch_100g"": 0, ""starch_serving"": 0, ""starch_unit"": ""g"", ""starch_value"": 0, ""sugars"": 2.4, ""sugars_100g"": 2.4, ""sugars_serving"": 1.15, ""sugars_unit"": ""g"", ""sugars_value"": 2.4, ""vitamin-a"": 0, ""vitamin-a_100g"": 0, ""vitamin-a_serving"": 0, ""vitamin-a_unit"": ""mcg"", ""vitamin-a_value"": 0, ""vitamin-b1"": 0, ""vitamin-b12"": 0, ""vitamin-b12_100g"": 0, ""vitamin-b12_serving"": 0, ""vitamin-b12_unit"": ""mcg"", ""vitamin-b12_value"": 0, ""vitamin-b1_100g"": 0, ""vitamin-b1_serving"": 0, ""vitamin-b1_unit"": ""mg"", ""vitamin-b1_value"": 0, ""vitamin-b2"": 0, ""vitamin-b2_100g"": 0, ""vitamin-b2_serving"": 0, ""vitamin-b2_unit"": ""mg"", ""vitamin-b2_value"": 0, ""vitamin-b6"": 0, ""vitamin-b6_100g"": 0, ""vitamin-b6_serving"": 0, ""vitamin-b6_unit"": ""mg"", ""vitamin-b6_value"": 0, ""vitamin-b9"": 0, ""vitamin-b9_100g"": 0, ""vitamin-b9_serving"": 0, ""vitamin-b9_unit"": ""mcg"", ""vitamin-b9_value"": 0, ""vitamin-c"": 0, ""vitamin-c_100g"": 0, ""vitamin-c_serving"": 0, ""vitamin-c_unit"": ""mg"", ""vitamin-c_value"": 0, ""vitamin-e"": 0, ""vitamin-e_100g"": 0, ""vitamin-e_serving"": 0, ""vitamin-e_unit"": ""mg"", ""vitamin-e_value"": 0, ""vitamin-k"": 0, ""vitamin-k_100g"": 0, ""vitamin-k_serving"": 0, ""vitamin-k_unit"": ""mcg"", ""vitamin-k_value"": 0, ""zinc"": 0, ""zinc_100g"": 0, ""zinc_serving"": 0, ""zinc_unit"": ""mg"", ""zinc_value"": 0}",b,,2.3
bread,7300400481595,Tartine croustillante Authentique,wasa,275.0,275 g,"{""added-sugars"": 0, ""added-sugars_100g"": 0, ""added-sugars_serving"": 0, ""added-sugars_unit"": ""g"", ""added-sugars_value"": 0, ""alcohol"": 0, ""alcohol_100g"": 0, ""alcohol_serving"": 0, ""alcohol_unit"": ""% vol"", ""alcohol_value"": 0, ""caffeine"": 0, ""caffeine_100g"": 0, ""caffeine_serving"": 0, ""caffeine_unit"": ""mg"", ""caffeine_value"": 0, ""calcium"": 0, ""calcium_100g"": 0, ""calcium_serving"": 0, ""calcium_unit"": ""mg"", ""calcium_value"": 0, ""carbohydrates"": 62, ""carbohydrates_100g"": 62, ""carbohydrates_serving"": 7.07, ""carbohydrates_unit"": ""g"", ""carbohydrates_value"": 62, ""carbon-footprint-from-known-ingredients_100g"": 126, ""carbon-footprint-from-known-ingredients_product"": 346, ""carbon-footprint-from-known-ingredients_serving"": 14.4, ""cholesterol"": 0, ""cholesterol_100g"": 0, ""cholesterol_serving"": 0, ""cholesterol_unit"": ""mg"", ""cholesterol_value"": 0, ""choline"": 0, ""choline_100g"": 0, ""choline_serving"": 0, ""choline_unit"": ""mg"", ""choline_value"": 0, ""copper"": 0, ""copper_100g"": 0, ""copper_serving"": 0, ""copper_unit"": ""mg"", ""copper_value"": 0, ""energy"": 1415, ""energy-kcal"": 336, ""energy-kcal_100g"": 336, ""energy-kcal_serving"": 38.3, ""energy-kcal_unit"": ""kcal"", ""energy-kcal_value"": 336, ""energy-kcal_value_computed"": 335.5, ""energy-kj"": 1415, ""energy-kj_100g"": 1415, ""energy-kj_serving"": 161, ""energy-kj_unit"": ""kJ"", ""energy-kj_value"": 1415, ""energy-kj_value_computed"": 1414.5, ""energy_100g"": 1415, ""energy_serving"": 161, ""energy_unit"": ""kJ"", ""energy_value"": 1415, ""fat"": 1.5, ""fat_100g"": 1.5, ""fat_serving"": 0.171, ""fat_unit"": ""g"", ""fat_value"": 1.5, ""fiber"": 19, ""fiber_100g"": 19, ""fiber_serving"": 2.17, ""fiber_unit"": ""g"", ""fiber_value"": 19, ""fruits-vegetables-legumes-estimate-from-ingredients_100g"": 0, ""fruits-vegetables-legumes-estimate-from-ingredients_serving"": 0, ""fruits-vegetables-nuts-estimate-from-ingredients_100g"": 0, ""fruits-vegetables-nuts-estimate-from-ingredients_serving"": 0, ""iron"": 0.0026, ""iron_100g"": 0.0026, ""iron_serving"": 0.000296, ""iron_unit"": ""mg"", ""iron_value"": 2.6, ""magnesium"": 0.095, ""magnesium_100g"": 0.095, ""magnesium_serving"": 0.0108, ""magnesium_unit"": ""mg"", ""magnesium_value"": 95, ""manganese"": 0, ""manganese_100g"": 0, ""manganese_serving"": 0, ""manganese_unit"": ""mg"", ""manganese_value"": 0, ""monounsaturated-fat"": 0, ""monounsaturated-fat_100g"": 0, ""monounsaturated-fat_serving"": 0, ""monounsaturated-fat_unit"": ""g"", ""monounsaturated-fat_value"": 0, ""nova-group"": 3, ""nova-group_100g"": 3, ""nova-group_serving"": 3, ""nutrition-score-fr"": 0, ""nutrition-score-fr_100g"": 0, ""phosphorus"": 0, ""phosphorus_100g"": 0, ""phosphorus_serving"": 0, ""phosphorus_unit"": ""mg"", ""phosphorus_value"": 0, ""polyunsaturated-fat"": 0, ""polyunsaturated-fat_100g"": 0, ""polyunsaturated-fat_serving"": 0, ""polyunsaturated-fat_unit"": ""g"", ""polyunsaturated-fat_value"": 0, ""potassium"": 0, ""potassium_100g"": 0, ""potassium_serving"": 0, ""potassium_unit"": ""mg"", ""potassium_value"": 0, ""proteins"": 9, ""proteins_100g"": 9, ""proteins_serving"": 1.03, ""proteins_unit"": ""g"", ""proteins_value"": 9, ""salt"": 1, ""salt_100g"": 1, ""salt_serving"": 0.114, ""salt_unit"": ""g"", ""salt_value"": 1, ""saturated-fat"": 0.4, ""saturated-fat_100g"": 0.4, ""saturated-fat_serving"": 0.0456, ""saturated-fat_unit"": ""g"", ""saturated-fat_value"": 0.4, ""selenium"": 0, ""selenium_100g"": 0, ""selenium_serving"": 0, ""selenium_unit"": ""mcg"", ""selenium_value"": 0, ""sodium"": 0.4, ""sodium_100g"": 0.4, ""sodium_serving"": 0.0456, ""sodium_unit"": ""g"", ""sodium_value"": 0.4, ""starch"": 0, ""starch_100g"": 0, ""starch_serving"": 0, ""starch_unit"": ""g"", ""starch_value"": 0, ""sugars"": 1, ""sugars_100g"": 1, ""sugars_serving"": 0.114, ""sugars_unit"": ""g"", ""sugars_value"": 1, ""trans-fat"": 0, ""trans-fat_100g"": 0, ""trans-fat_serving"": 0, ""trans-fat_unit"": ""g"", ""trans-fat_value"": 0, ""vitamin-a"": 0, ""vitamin-a_100g"": 0, ""vitamin-a_serving"": 0, ""vitamin-a_unit"": ""mcg"", ""vitamin-a_value"": 0, ""vitamin-b1"": 0, ""vitamin-b12"": 0, ""vitamin-b12_100g"": 0, ""vitamin-b12_serving"": 0, ""vitamin-b12_unit"": ""mcg"", ""vitamin-b12_value"": 0, ""vitamin-b1_100g"": 0, ""vitamin-b1_serving"": 0, ""vitamin-b1_unit"": ""mg"", ""vitamin-b1_value"": 0, ""vitamin-b2"": 0, ""vitamin-b2_100g"": 0, ""vitamin-b2_serving"": 0, ""vitamin-b2_unit"": ""mg"", ""vitamin-b2_value"": 0, ""vitamin-b6"": 0, ""vitamin-b6_100g"": 0, ""vitamin-b6_serving"": 0, ""vitamin-b6_unit"": ""mg"", ""vitamin-b6_value"": 0, ""vitamin-b9"": 0, ""vitamin-b9_100g"": 0, ""vitamin-b9_serving"": 0, ""vitamin-b9_unit"": ""mcg"", ""vitamin-b9_value"": 0, ""vitamin-c"": 0, ""vitamin-c_100g"": 0, ""vitamin-c_serving"": 0, ""vitamin-c_unit"": ""mg"", ""vitamin-c_value"": 0, ""vitamin-d"": 0, ""vitamin-d_100g"": 0, ""vitamin-d_serving"": 0, ""vitamin-d_unit"": ""mcg"", ""vitamin-d_value"": 0, ""vitamin-e"": 0, ""vitamin-e_100g"": 0, ""vitamin-e_serving"": 0, ""vitamin-e_unit"": ""mg"", ""vitamin-e_value"": 0, ""vitamin-k"": 0, ""vitamin-k_100g"": 0, ""vitamin-k_serving"": 0, ""vitamin-k_unit"": ""mcg"", ""vitamin-k_value"": 0, ""zinc"": 0.0032, ""zinc_100g"": 0.0032, ""zinc_serving"": 0.000365, ""zinc_unit"": ""mg"", ""zinc_value"": 3.2}",a,,2.4
bread,7300400481588,FIBRES,Wasa,230.0,230 g,"{""carbohydrates"": 47, ""carbohydrates_100g"": 47, ""carbohydrates_serving"": 4.7, ""carbohydrates_unit"": ""g"", ""carbohydrates_value"": 47, ""carbon-footprint-from-known-ingredients_100g"": 90.6, ""carbon-footprint-from-known-ingredients_product"": 208, ""carbon-footprint-from-known-ingredients_serving"": 9.06, ""copper"": 0.0005, ""copper_100g"": 0.0005, ""copper_label"": ""Cuivre"", ""copper_serving"": 5e-05, ""copper_unit"": ""mg"", ""copper_value"": 0.5, ""energy"": 1397, ""energy-kcal"": 333, ""energy-kcal_100g"": 333, ""energy-kcal_serving"": 33.3, ""energy-kcal_unit"": ""kcal"", ""energy-kcal_value"": 333, ""energy-kcal_value_computed"": 333, ""energy-kj"": 1397, ""energy-kj_100g"": 1397, ""energy-kj_serving"": 140, ""energy-kj_unit"": ""kJ"", ""energy-kj_value"": 1397, ""energy-kj_value_computed"": 1396, ""energy_100g"": 1397, ""energy_serving"": 140, ""energy_unit"": ""kJ"", ""energy_value"": 1397, ""fat"": 5, ""fat_100g"": 5, ""fat_serving"": 0.5, ""fat_unit"": ""g"", ""fat_value"": 5, ""fiber"": 26, ""fiber_100g"": 26, ""fiber_serving"": 2.6, ""fiber_unit"": ""g"", ""fiber_value"": 26, ""fruits-vegetables-legumes-estimate-from-ingredients_100g"": 0, ""fruits-vegetables-legumes-estimate-from-ingredients_serving"": 0, ""fruits-vegetables-nuts"": 0, ""fruits-vegetables-nuts-estimate-from-ingredients_100g"": 0, ""fruits-vegetables-nuts-estimate-from-ingredients_serving"": 0, ""fruits-vegetables-nuts_100g"": 0, ""fruits-vegetables-nuts_serving"": 0, ""fruits-vegetables-nuts_unit"": ""g"", ""fruits-vegetables-nuts_value"": 0, ""iron"": 0.005, ""iron_100g"": 0.005, ""iron_label"": ""Fer"", ""iron_serving"": 0.0005, ""iron_unit"": ""mg"", ""iron_value"": 5, ""magnesium"": 0.17, ""magnesium_100g"": 0.17, ""magnesium_label"": ""Magn\u00e9sium"", ""magnesium_serving"": 0.017, ""magnesium_unit"": ""mg"", ""magnesium_value"": 170, ""nova-group"": 3, ""nova-group_100g"": 3, ""nova-group_serving"": 3, ""nutrition-score-fr"": 0, ""nutrition-score-fr_100g"": 0, ""proteins"": 12, ""proteins_100g"": 12, ""proteins_serving"": 1.2, ""proteins_unit"": ""g"", ""proteins_value"": 12, ""salt"": 1.2, ""salt_100g"": 1.2, ""salt_serving"": 0.12, ""salt_unit"": ""g"", ""salt_value"": 1.2, ""saturated-fat"": 1, ""saturated-fat_100g"": 1, ""saturated-fat_serving"": 0.1, ""saturated-fat_unit"": ""g"", ""saturated-fat_value"": 1, ""sodium"": 0.48, ""sodium_100g"": 0.48, ""sodium_serving"": 0.048, ""sodium_unit"": ""g"", ""sodium_value"": 0.48, ""sugars"": 2, ""sugars_100g"": 2, ""sugars_serving"": 0.2, ""sugars_unit"": ""g"", ""sugars_value"": 2, ""zinc"": 0.004, ""zinc_100g"": 0.004, ""zinc_label"": ""Zinc"", ""zinc_serving"": 0.0004, ""zinc_unit"": ""mg"", ""zinc_value"": 4}",a,,1.79
bread,7311070032611,Krisprolls complets sans sucres ajoutés,Krisprolls,425.0,425 g,"{""carbohydrates"": 68, ""carbohydrates_100g"": 68, ""carbohydrates_unit"": ""g"", ""carbohydrates_value"": 68, ""carbon-footprint-from-known-ingredients_100g"": 74.4, ""carbon-footprint-from-known-ingredients_product"": 316, ""carbon-footprint-from-known-ingredients_serving"": 9.67, ""energy"": 1687, ""energy-kcal"": 400, ""energy-kcal_100g"": 400, ""energy-kcal_unit"": ""kcal"", ""energy-kcal_value"": 400, ""energy-kcal_value_computed"": 400, ""energy-kj"": 1687, ""energy-kj_100g"": 1687, ""energy-kj_unit"": ""kJ"", ""energy-kj_value"": 1687, ""energy-kj_value_computed"": 1687.6, ""energy_100g"": 1687, ""energy_unit"": ""kJ"", ""energy_value"": 1687, ""fat"": 6.6, ""fat_100g"": 6.6, ""fat_unit"": ""g"", ""fat_value"": 6.6, ""fiber"": 8.3, ""fiber_100g"": 8.3, ""fiber_unit"": ""g"", ""fiber_value"": 8.3, ""fruits-vegetables-legumes-estimate-from-ingredients_100g"": 0, ""fruits-vegetables-legumes-estimate-from-ingredients_serving"": 0, ""fruits-vegetables-nuts-estimate-from-ingredients_100g"": 7.6, ""fruits-vegetables-nuts-estimate-from-ingredients_serving"": 7.6, ""nova-group"": 4, ""nova-group_100g"": 4, ""nova-group_serving"": 4, ""nutrition-score-fr"": 0, ""nutrition-score-fr_100g"": 0, ""proteins"": 13, ""proteins_100g"": 13, ""proteins_unit"": ""g"", ""proteins_value"": 13, ""salt"": 1.1, ""salt_100g"": 1.1, ""salt_unit"": ""g"", ""salt_value"": 1.1, ""saturated-fat"": 0.9, ""saturated-fat_100g"": 0.9, ""saturated-fat_unit"": ""g"", ""saturated-fat_value"": 0.9, ""sodium"": 0.44, ""sodium_100g"": 0.44, ""sodium_unit"": ""g"", ""sodium_value"": 0.44, ""sugars"": 1.1, ""sugars_100g"": 1.1, ""sugars_unit"": ""g"", ""sugars_value"": 1.1}",a,,2.74
bread,3029330022428,14 Maxi Tranches complet sans sucres ajoutés,Jacquet,550.0,550 g,"{""carbohydrates"": 42, ""carbohydrates_100g"": 42, ""carbohydrates_serving"": 16.5, ""carbohydrates_unit"": ""g"", ""carbohydrates_value"": 42, ""carbon-footprint-from-known-ingredients_100g"": 77.88, ""carbon-footprint-from-known-ingredients_product"": 428, ""carbon-footprint-from-known-ingredients_serving"": 30.6, ""energy"": 1026, ""energy-kcal"": 243, ""energy-kcal_100g"": 243, ""energy-kcal_serving"": 95.5, ""energy-kcal_unit"": ""kcal"", ""energy-kcal_value"": 243, ""energy-kcal_value_computed"": 243, ""energy-kj"": 1026, ""energy-kj_100g"": 1026, ""energy-kj_serving"": 403, ""energy-kj_unit"": ""kJ"", ""energy-kj_value"": 1026, ""energy-kj_value_computed"": 1025.7, ""energy_100g"": 1026, ""energy_serving"": 403, ""energy_unit"": ""kJ"", ""energy_value"": 1026, ""fat"": 3, ""fat_100g"": 3, ""fat_serving"": 1.18, ""fat_unit"": ""g"", ""fat_value"": 3, ""fiber"": 6.6, ""fiber_100g"": 6.6, ""fiber_serving"": 2.59, ""fiber_unit"": ""g"", ""fiber_value"": 6.6, ""fruits-vegetables-legumes-estimate-from-ingredients_100g"": 0, ""fruits-vegetables-legumes-estimate-from-ingredients_serving"": 0, ""fruits-vegetables-nuts-estimate-from-ingredients_100g"": 0, ""fruits-vegetables-nuts-estimate-from-ingredients_serving"": 0, ""nova-group"": 4, ""nova-group_100g"": 4, ""nova-group_serving"": 4, ""nutrition-score-fr"": 2, ""nutrition-score-fr_100g"": 2, ""proteins"": 8.7, ""proteins_100g"": 8.7, ""proteins_serving"": 3.42, ""proteins_unit"": ""g"", ""proteins_value"": 8.7, ""salt"": 1.2, ""salt_100g"": 1.2, ""salt_serving"": 0.472, ""salt_unit"": ""g"", ""salt_value"": 1.2, ""saturated-fat"": 0.3, ""saturated-fat_100g"": 0.3, ""saturated-fat_serving"": 0.118, ""saturated-fat_unit"": ""g"", ""saturated-fat_value"": 0.3, ""sodium"": 0.48, ""sodium_100g"": 0.48, ""sodium_serving"": 0.189, ""sodium_unit"": ""g"", ""sodium_value"": 0.48, ""sugars"": 3.8, ""sugars_100g"": 3.8, ""sugars_serving"": 1.49, ""sugars_unit"": ""g"", ""sugars_value"": 3.8}",b,,1.56
bread,20006105,Roggen Vollkornbrot,Afischer,500.0,500g,"{""added-sugars"": 0, ""added-sugars_100g"": 0, ""added-sugars_serving"": 0, ""added-sugars_unit"": ""g"", ""added-sugars_value"": 0, ""caffeine"": 0, ""caffeine_100g"": 0, ""caffeine_serving"": 0, ""caffeine_unit"": ""mg"", ""caffeine_value"": 0, ""carbohydrates"": 38, ""carbohydrates_100g"": 38, ""carbohydrates_serving"": 21.3, ""carbohydrates_unit"": ""g"", ""carbohydrates_value"": 38, ""choline"": 0, ""choline_100g"": 0, ""choline_serving"": 0, ""choline_unit"": ""mg"", ""choline_value"": 0, ""copper"": 0, ""copper_100g"": 0, ""copper_serving"": 0, ""copper_unit"": ""mg"", ""copper_value"": 0, ""energy"": 879, ""energy-kcal"": 209, ""energy-kcal_100g"": 209, ""energy-kcal_serving"": 117, ""energy-kcal_unit"": ""kcal"", ""energy-kcal_value"": 209, ""energy-kcal_value_computed"": 209.53, ""energy-kj"": 879, ""energy-kj_100g"": 879, ""energy-kj_serving"": 492, ""energy-kj_unit"": ""kJ"", ""energy-kj_value"": 879, ""energy-kj_value_computed"": 883.62, ""energy_100g"": 879, ""energy_serving"": 492, ""energy_unit"": ""kJ"", ""energy_value"": 879, ""fat"": 1.79, ""fat_100g"": 1.79, ""fat_serving"": 1, ""fat_unit"": ""g"", ""fat_value"": 1.79, ""fiber"": 9.29, ""fiber_100g"": 9.29, ""fiber_serving"": 5.2, ""fiber_unit"": ""g"", ""fiber_value"": 9.29, ""fruits-vegetables-legumes-estimate-from-ingredients_100g"": 0, ""fruits-vegetables-legumes-estimate-from-ingredients_serving"": 0, ""fruits-vegetables-nuts-estimate-from-ingredients_100g"": 0, ""fruits-vegetables-nuts-estimate-from-ingredients_serving"": 0, ""iron"": 0, ""iron_100g"": 0, ""iron_serving"": 0, ""iron_unit"": ""mg"", ""iron_value"": 0, ""magnesium"": 0, ""magnesium_100g"": 0, ""magnesium_serving"": 0, ""magnesium_unit"": ""mg"", ""magnesium_value"": 0, ""manganese"": 0, ""manganese_100g"": 0, ""manganese_serving"": 0, ""manganese_unit"": ""mg"", ""manganese_value"": 0, ""nova-group"": 4, ""nova-group_100g"": 4, ""nova-group_serving"": 4, ""nutrition-score-fr"": 0, ""nutrition-score-fr_100g"": 0, ""phosphorus"": 0, ""phosphorus_100g"": 0, ""phosphorus_serving"": 0, ""phosphorus_unit"": ""mg"", ""phosphorus_value"": 0, ""proteins"": 5.71, ""proteins_100g"": 5.71, ""proteins_serving"": 3.2, ""proteins_unit"": ""g"", ""proteins_value"": 5.71, ""salt"": 1, ""salt_100g"": 1, ""salt_serving"": 0.56, ""salt_unit"": ""g"", ""salt_value"": 1, ""saturated-fat"": 0.36, ""saturated-fat_100g"": 0.36, ""saturated-fat_serving"": 0.202, ""saturated-fat_unit"": ""g"", ""saturated-fat_value"": 0.36, ""selenium"": 0, ""selenium_100g"": 0, ""selenium_serving"": 0, ""selenium_unit"": ""mcg"", ""selenium_value"": 0, ""sodium"": 0.4, ""sodium_100g"": 0.4, ""sodium_serving"": 0.224, ""sodium_unit"": ""g"", ""sodium_value"": 0.4, ""starch"": 0, ""starch_100g"": 0, ""starch_serving"": 0, ""starch_unit"": ""g"", ""starch_value"": 0, ""sugars"": 3.93, ""sugars_100g"": 3.93, ""sugars_serving"": 2.2, ""sugars_unit"": ""g"", ""sugars_value"": 3.93, ""vitamin-a"": 0, ""vitamin-a_100g"": 0, ""vitamin-a_serving"": 0, ""vitamin-a_unit"": ""mcg"", ""vitamin-a_value"": 0, ""vitamin-b1"": 0, ""vitamin-b12"": 0, ""vitamin-b12_100g"": 0, ""vitamin-b12_serving"": 0, ""vitamin-b12_unit"": ""mcg"", ""vitamin-b12_value"": 0, ""vitamin-b1_100g"": 0, ""vitamin-b1_serving"": 0, ""vitamin-b1_unit"": ""mg"", ""vitamin-b1_value"": 0, ""vitamin-b2"": 0, ""vitamin-b2_100g"": 0, ""vitamin-b2_serving"": 0, ""vitamin-b2_unit"": ""mg"", ""vitamin-b2_value"": 0, ""vitamin-b6"": 0, ""vitamin-b6_100g"": 0, ""vitamin-b6_serving"": 0, ""vitamin-b6_unit"": ""mg"", ""vitamin-b6_value"": 0, ""vitamin-b9"": 0, ""vitamin-b9_100g"": 0, ""vitamin-b9_serving"": 0, ""vitamin-b9_unit"": ""mcg"", ""vitamin-b9_value"": 0, ""vitamin-c"": 0, ""vitamin-c_100g"": 0, ""vitamin-c_serving"": 0, ""vitamin-c_unit"": ""mg"", ""vitamin-c_value"": 0, ""vitamin-e"": 0, ""vitamin-e_100g"": 0, ""vitamin-e_serving"": 0, ""vitamin-e_unit"": ""mg"", ""vitamin-e_value"": 0, ""vitamin-k"": 0, ""vitamin-k_100g"": 0, ""vitamin-k_serving"": 0, ""vitamin-k_unit"": ""mcg"", ""vitamin-k_value"": 0, ""zinc"": 0, ""zinc_100g"": 0, ""zinc_serving"": 0, ""zinc_unit"": ""mg"", ""zinc_value"": 0}",a,,1.49
bread,3760049790214,Pain De Mie Bio,"La Boulangère,La Boulangère Bio",500.0,500 g,"{""carbohydrates"": 47, ""carbohydrates_100g"": 47, ""carbohydrates_serving"": 16.8, ""carbohydrates_unit"": ""g"", ""carbohydrates_value"": 47, ""carbon-footprint-from-known-ingredients_100g"": 15.6, ""carbon-footprint-from-known-ingredients_product"": 78, ""carbon-footprint-from-known-ingredients_serving"": 5.57, ""energy"": 1131, ""energy-kcal"": 268, ""energy-kcal_100g"": 268, ""energy-kcal_serving"": 95.7, ""energy-kcal_unit"": ""kcal"", ""energy-kcal_value"": 268, ""energy-kcal_value_computed"": 268, ""energy-kj"": 1131, ""energy-kj_100g"": 1131, ""energy-kj_serving"": 404, ""energy-kj_unit"": ""kJ"", ""energy-kj_value"": 1131, ""energy-kj_value_computed"": 1131.3, ""energy_100g"": 1131, ""energy_serving"": 404, ""energy_unit"": ""kJ"", ""energy_value"": 1131, ""fat"": 4.2, ""fat_100g"": 4.2, ""fat_serving"": 1.5, ""fat_unit"": ""g"", ""fat_value"": 4.2, ""fiber"": 4.9, ""fiber_100g"": 4.9, ""fiber_serving"": 1.75, ""fiber_unit"": ""g"", ""fiber_value"": 4.9, ""fruits-vegetables-legumes-estimate-from-ingredients_100g"": 0, ""fruits-vegetables-legumes-estimate-from-ingredients_serving"": 0, ""fruits-vegetables-nuts-estimate-from-ingredients_100g"": 3.15, ""fruits-vegetables-nuts-estimate-from-ingredients_serving"": 3.15, ""nova-group"": 4, ""nova-group_100g"": 4, ""nova-group_serving"": 4, ""nutrition-score-fr"": 4, ""nutrition-score-fr_100g"": 4, ""proteins"": 8.1, ""proteins_100g"": 8.1, ""proteins_serving"": 2.89, ""proteins_unit"": ""g"", ""proteins_value"": 8.1, ""salt"": 1.1, ""salt_100g"": 1.1, ""salt_serving"": 0.393, ""salt_unit"": ""g"", ""salt_value"": 1.1, ""saturated-fat"": 0.4, ""saturated-fat_100g"": 0.4, ""saturated-fat_serving"": 0.143, ""saturated-fat_unit"": ""g"", ""saturated-fat_value"": 0.4, ""sodium"": 0.44, ""sodium_100g"": 0.44, ""sodium_serving"": 0.157, ""sodium_unit"": ""g"", ""sodium_value"": 0.44, ""sugars"": 6.3, ""sugars_100g"": 6.3, ""sugars_serving"": 2.25, ""sugars_unit"": ""g"", ""sugars_value"": 6.3}",c,,2.01
